CS?,Spec Name,Spec Type,Attribute Path,Attribute Type,PK?,Idx?,Lcl?,Lnk?,Min,Max,Edit?,NP?,Default,Length,Hidden?,RULE,en_US DisplayName

,SecSpec_PointParcoursTGV,SECONDARY_SPEC,TR3A_COBRA,STRING,,yes,,,1,,,,,3,,UNIQUE|yes
,SecSpec_PointParcoursTGV,SECONDARY_SPEC,LIBELLE_POINT_PARCOURS_TGV,STRING,,yes,,,1,,,,,255,,UNIQUE|yes
,SecSpec_PointParcoursTGV,SECONDARY_SPEC,DDV_POINT_PARCOURS_TGV,DATE,,,,,1,,,,,,,
,SecSpec_PointParcoursTGV,SECONDARY_SPEC,DFV_POINT_PARCOURS_TGV,DATE,,,,,1,,,,,,,
,SecSpec_PointParcoursTGV,SECONDARY_SPEC,VERSION_MAJ_BAREME,STRING,,,,,0,,,,,10,,

,SecSpec_PointParcoursTN,SECONDARY_SPEC,NUMERO_LIEU_REF,INTEGER,,yes,,,1,,,,,,,UNIQUE|yes
,SecSpec_PointParcoursTN,SECONDARY_SPEC,TR3A_COROM,STRING,,yes,,,1,,,,,6,,UNIQUE|yes
,SecSpec_PointParcoursTN,SECONDARY_SPEC,LIBELLE_POINT_PARCOURS_TN,STRING,,yes,,,1,,,,,255,,UNIQUE|yes
,SecSpec_PointParcoursTN,SECONDARY_SPEC,DDV_POINT_PARCOURS_TN,DATE,,,,,1,,,,,,,
,SecSpec_PointParcoursTN,SECONDARY_SPEC,DFV_POINT_PARCOURS_TN,DATE,,,,,1,,,,,,,

,SecSpec_ReleveASCT,SECONDARY_SPEC,NUMERO_LIEU_REF,INTEGER,,yes,,,1,,,,,,,UNIQUE|yes
,SecSpec_ReleveASCT,SECONDARY_SPEC,TR3A_PTSIT,STRING,,yes,,,1,,,,,3,,UNIQUE|yes
,SecSpec_ReleveASCT,SECONDARY_SPEC,LIBELLE_ PTSIT,STRING,,yes,,,1,,,,,100,,
,SecSpec_ReleveASCT,SECONDARY_SPEC,DDV_RELEVE_ASCT,DATE,,,,,1,,,,,,,
,SecSpec_ReleveASCT,SECONDARY_SPEC,DFV_RELEVE_ASCT,DATE,,,,,1,,,,,,,

,SecSpec_ReleveADC,SECONDARY_SPEC,NUMERO_LIEU_REF,INTEGER,,yes,,,1,,,,,,,UNIQUE|yes
,SecSpec_ReleveADC,SECONDARY_SPEC,CODE_TT0020_LOCALITE,STRING,,yes,,,1,,,,,3,,
,SecSpec_ReleveADC,SECONDARY_SPEC,CODE_TT0020_CHANTIER,STRING,,yes,,,1,,,,,2,,UNIQUE|yes
,SecSpec_ReleveADC,SECONDARY_SPEC,LIBELLE_LOCALITE,STRING,,yes,,,1,,,,,255,,
,SecSpec_ReleveADC,SECONDARY_SPEC,LIBELLE_CHANTIER,STRING,,yes,,,1,,,,,255,,
,SecSpec_ReleveADC,SECONDARY_SPEC,CODE_RESEAU_TRACTION,STRING,,,,,0,,,,,4,,
,SecSpec_ReleveADC,SECONDARY_SPEC,CODE_IMMUABLE_TRACTION,STRING,,,,,0,,,,,6,,
,SecSpec_ReleveADC,SECONDARY_SPEC,CODE_CHANTIER_TRACTION,STRING,,,,,0,,,,,2,,
,SecSpec_ReleveADC,SECONDARY_SPEC,DDV_RELEVE_ADC,DATE,,,,,1,,,,,,,
,SecSpec_ReleveADC,SECONDARY_SPEC,DFV_RELEVE_ADC,DATE,,,,,1,,,,,,,

,SecSpec_PointParcoursCICTerCorail,SECONDARY_SPEC,NUMERO_LIEU_REF,INTEGER,,yes,,,1,,,,,,,UNIQUE|yes
,SecSpec_PointParcoursCICTerCorail,SECONDARY_SPEC,CODE_TT0020_LOCALITE,STRING,,yes,,,1,,,,,3,,
